  Idx      Loop 1      Loop 2      Loop 3      Loop 4
Target:    21.15 deg | Pulse:   1175 | Actual: 21.150000 deg | Error: +0.002577 deg
Target:    26.80 deg | Pulse:   1489 | Actual: 26.802000 deg | Error: -0.002301 deg
Target:    27.73 deg | Pulse:   1540 | Actual: 27.720000 deg | Error: -0.005157 deg
Target:    27.89 deg | Pulse:   1549 | Actual: 27.882000 deg | Error: -0.007612 deg
Target:    33.55 deg | Pulse:   1864 | Actual: 33.552000 deg | Error: +0.005510 deg
Target:    34.47 deg | Pulse:   1915 | Actual: 34.470000 deg | Error: +0.002654 deg
Target:    40.12 deg | Pulse:   2229 | Actual: 40.122000 deg | Error: -0.002225 deg
Target:    40.29 deg | Pulse:   2238 | Actual: 40.284000 deg | Error: -0.004679 deg
Target:    41.21 deg | Pulse:   2289 | Actual: 41.202000 deg | Error: -0.007535 deg
Target:    46.87 deg | Pulse:   2604 | Actual: 46.872000 deg | Error: +0.005586 deg
Target:    47.95 deg | Pulse:   2664 | Actual: 47.952000 deg | Error: +0.000276 deg
Target:    52.52 deg | Pulse:   2918 | Actual: 52.524000 deg | Error: +0.000708 deg
Target:    53.61 deg | Pulse:   2978 | Actual: 53.604000 deg | Error: -0.004603 deg
Target:    59.27 deg | Pulse:   3293 | Actual: 59.274000 deg | Error: +0.008519 deg
Target:    60.19 deg | Pulse:   3344 | Actual: 60.192000 deg | Error: +0.005663 deg
Target:    60.35 deg | Pulse:   3353 | Actual: 60.354000 deg | Error: +0.003208 deg
Target:    66.01 deg | Pulse:   3667 | Actual: 66.006000 deg | Error: -0.001670 deg
Target:    66.93 deg | Pulse:   3718 | Actual: 66.924000 deg | Error: -0.004526 deg
Target:    72.59 deg | Pulse:   4033 | Actual: 72.594000 deg | Error: +0.008595 deg
Target:    72.75 deg | Pulse:   4042 | Actual: 72.756000 deg | Error: +0.006141 deg
Target:    73.67 deg | Pulse:   4093 | Actual: 73.674000 deg | Error: +0.003285 deg
Target:    79.33 deg | Pulse:   4407 | Actual: 79.326000 deg | Error: -0.001594 deg
Target:    80.41 deg | Pulse:   4467 | Actual: 80.406000 deg | Error: -0.006904 deg
Target:    86.07 deg | Pulse:   4782 | Actual: 86.076000 deg | Error: +0.006218 deg
Target:    92.65 deg | Pulse:   5147 | Actual: 92.646000 deg | Error: -0.001517 deg
Target:    92.81 deg | Pulse:   5156 | Actual: 92.808000 deg | Error: -0.003971 deg
Target:    99.39 deg | Pulse:   5522 | Actual: 99.396000 deg | Error: +0.006294 deg
Target:   105.05 deg | Pulse:   5836 | Actual: 105.048000 deg | Error: +0.001416 deg
Target:   106.13 deg | Pulse:   5896 | Actual: 106.128000 deg | Error: -0.003895 deg
Target:   111.79 deg | Pulse:   6210 | Actual: 111.780000 deg | Error: -0.008773 deg
Target:   112.71 deg | Pulse:   6262 | Actual: 112.716000 deg | Error: +0.006371 deg
Target:   112.87 deg | Pulse:   6271 | Actual: 112.878000 deg | Error: +0.003916 deg
Target:   118.53 deg | Pulse:   6585 | Actual: 118.530000 deg | Error: -0.000962 deg
Target:   119.45 deg | Pulse:   6636 | Actual: 119.448000 deg | Error: -0.003818 deg
Target:   125.11 deg | Pulse:   6950 | Actual: 125.100000 deg | Error: -0.008697 deg
Target:   125.27 deg | Pulse:   6960 | Actual: 125.280000 deg | Error: +0.006849 deg
Target:   126.19 deg | Pulse:   7011 | Actual: 126.198000 deg | Error: +0.003993 deg
Target:   131.85 deg | Pulse:   7325 | Actual: 131.850000 deg | Error: -0.000886 deg
Target:   132.94 deg | Pulse:   7385 | Actual: 132.930000 deg | Error: -0.006196 deg
Target:   137.51 deg | Pulse:   7639 | Actual: 137.502000 deg | Error: -0.005764 deg
Target:   138.59 deg | Pulse:   7700 | Actual: 138.600000 deg | Error: +0.006925 deg
Target:   144.25 deg | Pulse:   8014 | Actual: 144.252000 deg | Error: +0.002047 deg
Target:   145.17 deg | Pulse:   8065 | Actual: 145.170000 deg | Error: -0.000809 deg
Target:   145.34 deg | Pulse:   8074 | Actual: 145.332000 deg | Error: -0.003264 deg
Target:   150.99 deg | Pulse:   8388 | Actual: 150.984000 deg | Error: -0.008142 deg
Target:   151.91 deg | Pulse:   8440 | Actual: 151.920000 deg | Error: +0.007002 deg
Target:   157.57 deg | Pulse:   8754 | Actual: 157.572000 deg | Error: +0.002124 deg
Target:   157.73 deg | Pulse:   8763 | Actual: 157.734000 deg | Error: -0.000331 deg
Target:   158.66 deg | Pulse:   8814 | Actual: 158.652000 deg | Error: -0.003187 deg
Target:   164.31 deg | Pulse:   9128 | Actual: 164.304000 deg | Error: -0.008065 deg
Target:   165.23 deg | Pulse:   9180 | Actual: 165.240000 deg | Error: +0.007078 deg
Target:   165.40 deg | Pulse:   9189 | Actual: 165.402000 deg | Error: +0.004624 deg
Target:   171.05 deg | Pulse:   9503 | Actual: 171.054000 deg | Error: -0.000254 deg
Target:   171.98 deg | Pulse:   9554 | Actual: 171.972000 deg | Error: -0.003110 deg
Target:   177.63 deg | Pulse:   9868 | Actual: 177.624000 deg | Error: -0.007989 deg
Target:   177.80 deg | Pulse:   9878 | Actual: 177.804000 deg | Error: +0.007557 deg
Target:   178.72 deg | Pulse:   9929 | Actual: 178.722000 deg | Error: +0.004701 deg
Target:   184.37 deg | Pulse:  10243 | Actual: 184.374000 deg | Error: -0.000178 deg
Target:   185.46 deg | Pulse:  10303 | Actual: 185.454000 deg | Error: -0.005488 deg
Target:   190.03 deg | Pulse:  10557 | Actual: 190.026000 deg | Error: -0.005056 deg
Target:   191.12 deg | Pulse:  10618 | Actual: 191.124000 deg | Error: +0.007633 deg
Target:   196.77 deg | Pulse:  10932 | Actual: 196.776000 deg | Error: +0.002755 deg
Target:   197.69 deg | Pulse:  10983 | Actual: 197.694000 deg | Error: -0.000101 deg
Target:   197.86 deg | Pulse:  10992 | Actual: 197.856000 deg | Error: -0.002556 deg
Target:   203.52 deg | Pulse:  11306 | Actual: 203.508000 deg | Error: -0.007434 deg
Target:   204.44 deg | Pulse:  11358 | Actual: 204.444000 deg | Error: +0.007710 deg
Target:   210.09 deg | Pulse:  11672 | Actual: 210.096000 deg | Error: +0.002831 deg
Target:   210.26 deg | Pulse:  11681 | Actual: 210.258000 deg | Error: +0.000377 deg
Target:   211.18 deg | Pulse:  11732 | Actual: 211.176000 deg | Error: -0.002479 deg
Target:   216.84 deg | Pulse:  12046 | Actual: 216.828000 deg | Error: -0.007358 deg
Target:   217.92 deg | Pulse:  12107 | Actual: 217.926000 deg | Error: +0.005332 deg
Target:   223.58 deg | Pulse:  12421 | Actual: 223.578000 deg | Error: +0.000453 deg
Target:   230.16 deg | Pulse:  12786 | Actual: 230.148000 deg | Error: -0.007281 deg
Target:   230.32 deg | Pulse:  12796 | Actual: 230.328000 deg | Error: +0.008264 deg
Target:   236.90 deg | Pulse:  13161 | Actual: 236.898000 deg | Error: +0.000530 deg
Target:   242.55 deg | Pulse:  13475 | Actual: 242.550000 deg | Error: -0.004348 deg
Target:   243.64 deg | Pulse:  13536 | Actual: 243.648000 deg | Error: +0.008341 deg
Target:   249.30 deg | Pulse:  13850 | Actual: 249.300000 deg | Error: +0.003463 deg
Target:   250.22 deg | Pulse:  13901 | Actual: 250.218000 deg | Error: +0.000607 deg
Target:   250.38 deg | Pulse:  13910 | Actual: 250.380000 deg | Error: -0.001848 deg
Target:   256.04 deg | Pulse:  14224 | Actual: 256.032000 deg | Error: -0.006726 deg
Target:   256.96 deg | Pulse:  14276 | Actual: 256.968000 deg | Error: +0.008418 deg
Target:   262.62 deg | Pulse:  14590 | Actual: 262.620000 deg | Error: +0.003539 deg
Target:   262.78 deg | Pulse:  14599 | Actual: 262.782000 deg | Error: +0.001085 deg
Target:   263.70 deg | Pulse:  14650 | Actual: 263.700000 deg | Error: -0.001771 deg
Target:   269.36 deg | Pulse:  14964 | Actual: 269.352000 deg | Error: -0.006650 deg
Target:   270.44 deg | Pulse:  15025 | Actual: 270.450000 deg | Error: +0.006040 deg
Target:   275.02 deg | Pulse:  15279 | Actual: 275.022000 deg | Error: +0.006472 deg
Target:   276.10 deg | Pulse:  15339 | Actual: 276.102000 deg | Error: +0.001161 deg
Target:   281.76 deg | Pulse:  15653 | Actual: 281.754000 deg | Error: -0.003717 deg
Target:   282.68 deg | Pulse:  15704 | Actual: 282.672000 deg | Error: -0.006573 deg
Target:   282.84 deg | Pulse:  15714 | Actual: 282.852000 deg | Error: +0.008972 deg
